Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weight or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
ECO 11510/1,6/6/2022 下午 12:15:03,1,018SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-3,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,321693.68,327330.62,320595.58,317154.85,,,,1.6,
ECO 11510/1,6/6/2022 下午 12:15:03,1,018SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-3,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,16246.93,16300.28,15899.82,16540.68,,,,2.0,
ECO 11510/1,6/6/2022 下午 12:15:03,1,018SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-3,1.0,1.0,1,2,Se,selenium,78,72,-0.168,,0.000,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.0,ug/L
ECO 11510/1,6/6/2022 下午 12:15:03,1,018SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-3,1.0,1.0,1,2,In,indium,115,,,,0.000,244016.75,243500.47,245059.40,243490.39,,,,0.4,
ECO 11510/1,6/6/2022 下午 12:15:03,1,018SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-3,1.0,1.0,1,2,Sn,tin,118,115,-0.201,,0.000,262.24,266.68,266.68,253.35,-0.273,-0.276,-0.293,2.9,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,10225.24,10444.26,9917.24,10314.21,,,,2.7,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Cr,chromium,52,72,0.820,24.4,0.000,1114.54,1016.75,1223.44,1103.42,0.604,0.976,0.663,9.3,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Mn,manganese,55,45,3.645,13.2,0.000,1305.67,1336.78,1363.45,1216.77,3.766,4.235,3.270,6.0,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Co,cobalt,59,45,0.038,17.1,0.000,56.67,50.00,56.67,63.34,-0.002,0.006,0.010,11.8,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Ni,nickel,60,45,2.531,22.0,0.000,2585.89,2623.68,2693.69,2440.30,0.411,1.056,-0.050,5.1,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Cu,copper,63,72,4.059,4.5,0.000,4793.22,4704.28,4904.37,4771.00,3.724,3.916,3.552,2.1,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,9607.07,9436.94,9457.00,9927.27,,,,2.9,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,As,arsenic,75,72,0.046,257.0,0.000,15.56,3.33,16.67,26.67,-0.064,0.077,0.170,75.3,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Cd,cadmium,111,115,0.045,42.8,0.000,8.89,6.67,13.33,6.67,-0.006,0.027,-0.006,43.3,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,In,indium,115,,,,0.000,90403.59,90078.22,90819.93,90312.63,,,,0.4,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Sb,antimony,121,115,9.400,1.1,0.000,4745.49,4764.38,4787.75,4684.33,9.593,9.560,9.398,1.1,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Ba,barium,137,115,5.551,8.1,0.000,947.85,1003.42,883.40,956.74,6.605,5.713,6.260,6.4,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,[Hg],mercury,200,VIS,0.014,195.4,0.000,13.33,3.33,13.33,23.33,-0.021,0.007,0.035,75.0,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Hg,mercury,201,209,-0.008,,0.000,4.44,3.33,3.33,6.67,0.003,0.004,0.021,43.4,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.008,,0.000,6.67,6.67,6.67,6.67,-0.003,-0.003,-0.003,0.0,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Pb,lead,208,209,0.089,32.0,0.000,605.59,673.38,583.37,560.03,-0.167,-0.210,-0.222,9.9,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,276699.57,278079.59,275975.97,276043.14,,,,0.4,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,16055.56,16694.09,15866.51,15606.09,,,,3.5,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,2,Se,selenium,78,72,-0.011,,0.000,2.22,3.33,3.33,0.00,0.229,0.241,0.000,86.6,ug/L
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,2,In,indium,115,,,,0.000,243644.44,243138.04,245101.46,242693.81,,,,0.5,
ECO 11613/5,6/6/2022 下午 12:16:30,1,019SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-4,1.0,1.0,1,2,Sn,tin,118,115,0.093,46.0,0.000,461.14,493.36,450.03,440.02,0.062,-0.007,-0.015,6.1,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,10141.83,10330.87,10137.38,9957.25,,,,1.8,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Cr,chromium,52,72,0.874,13.4,0.000,1140.09,1233.43,1070.09,1116.75,0.928,0.696,0.778,7.4,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Mn,manganese,55,45,2.593,18.6,0.000,1081.20,1203.43,983.41,1056.75,3.197,2.234,2.685,10.4,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Co,cobalt,59,45,0.056,44.9,0.000,75.56,50.00,103.34,73.34,-0.002,0.049,0.022,35.4,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Ni,nickel,60,45,1.372,10.8,0.000,2194.71,2183.60,2236.93,2163.61,-0.847,-0.554,-0.660,1.7,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Cu,copper,63,72,1.267,3.5,0.000,1989.11,2016.89,1930.21,2020.23,0.928,0.900,0.987,2.6,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,9560.36,9743.81,9460.26,9477.02,,,,1.7,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,As,arsenic,75,72,0.001,9989.6,0.000,11.11,20.00,13.33,0.00,0.106,0.042,-0.099,91.7,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Cd,cadmium,111,115,0.006,173.2,0.000,1.11,0.00,0.00,3.33,-0.040,-0.040,-0.023,173.2,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,In,indium,115,,,,0.000,88828.74,88410.44,88692.17,89383.60,,,,0.6,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Sb,antimony,121,115,1.341,13.1,0.000,913.40,926.74,983.41,830.05,1.495,1.611,1.267,8.5,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Ba,barium,137,115,1.813,14.4,0.000,405.58,416.69,363.35,436.69,2.548,2.159,2.657,9.3,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.017,,0.000,2.22,3.33,0.00,3.33,-0.022,-0.030,-0.022,86.6,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Hg,mercury,201,209,-0.021,,0.000,2.22,3.33,0.00,3.33,0.001,-0.014,0.001,86.6,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.006,,0.000,8.89,6.67,6.67,13.33,-0.005,-0.005,0.008,43.3,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Pb,lead,208,209,-0.021,,0.000,447.80,483.36,373.35,486.70,-0.299,-0.341,-0.289,14.4,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,321761.11,328783.06,320527.49,315972.79,,,,2.0,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15726.20,15893.16,15599.35,15686.09,,,,1.0,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,2,Se,selenium,78,72,-0.006,,0.000,2.22,3.33,3.33,0.00,0.240,0.245,0.000,86.6,ug/L
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,2,In,indium,115,,,,0.000,241859.23,240652.31,242022.24,242903.14,,,,0.5,
ECO 11613/6,6/6/2022 下午 12:18:01,1,020SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-5,1.0,1.0,1,2,Sn,tin,118,115,-0.130,,0.000,307.79,333.35,273.35,316.68,-0.169,-0.261,-0.198,10.1,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,10124.08,10180.78,10010.66,10180.81,,,,1.0,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Cr,chromium,52,72,1.228,16.1,0.000,1332.34,1273.44,1293.44,1430.13,1.027,1.053,1.383,6.4,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Mn,manganese,55,45,3.068,4.3,0.000,1175.65,1170.09,1193.43,1163.43,3.120,3.332,3.088,1.3,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Co,cobalt,59,45,0.057,36.7,0.000,76.67,90.01,50.00,90.00,0.036,0.000,0.036,30.1,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Ni,nickel,60,45,2.496,11.4,0.000,2551.44,2653.69,2530.31,2470.33,0.710,0.461,0.141,3.7,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Cu,copper,63,72,3.061,4.3,0.000,3769.55,3670.62,3817.35,3820.67,2.602,2.733,2.864,2.3,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,9541.46,9620.39,9660.42,9343.56,,,,1.8,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,As,arsenic,75,72,0.049,228.6,0.000,15.55,23.33,3.33,20.00,0.144,-0.065,0.115,68.9,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Cd,cadmium,111,115,0.053,58.5,0.000,10.00,6.67,16.67,6.67,-0.005,0.048,-0.005,57.7,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,In,indium,115,,,,0.000,87485.61,87698.98,86816.73,87941.12,,,,0.7,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Sb,antimony,121,115,7.578,0.9,0.000,3757.35,3780.70,3750.68,3740.68,7.726,7.743,7.616,0.6,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Ba,barium,137,115,4.928,10.5,0.000,831.17,760.05,826.72,906.74,5.044,5.584,6.081,8.8,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.003,,0.000,7.78,3.33,0.00,20.00,-0.021,-0.030,0.022,137.8,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Hg,mercury,201,209,-0.031,,0.000,0.00,0.00,0.00,0.00,-0.014,-0.014,-0.014,0.0,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,[Hg],mercury,202,VIS,0.001,543.5,0.000,12.22,10.00,10.00,16.67,0.002,0.002,0.015,31.5,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Pb,lead,208,209,-0.031,,0.000,398.91,330.02,446.69,420.02,-0.354,-0.297,-0.308,15.3,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,302437.16,307632.14,300667.48,299011.87,,,,1.5,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15975.47,15909.84,16413.84,15602.73,,,,2.6,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,2,Se,selenium,78,72,-0.168,,0.000,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.0,ug/L
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,2,In,indium,115,,,,0.000,241700.97,241669.36,241920.37,241513.19,,,,0.1,
ECO 11613/12,6/6/2022 下午 12:19:28,1,021SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-6,1.0,1.0,1,2,Sn,tin,118,115,-0.014,,0.000,385.58,383.35,340.02,433.36,-0.097,-0.162,-0.022,12.1,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,10235.19,10290.81,10087.27,10327.50,,,,1.3,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Cr,chromium,52,72,0.676,5.2,0.000,1023.42,1016.76,1043.42,1010.08,0.593,0.641,0.573,1.7,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Mn,manganese,55,45,3.555,9.5,0.000,1289.00,1250.11,1350.12,1266.77,3.444,4.055,3.502,4.2,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Co,cobalt,59,45,0.019,36.7,0.000,35.56,30.00,43.34,33.33,-0.020,-0.007,-0.017,19.5,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Ni,nickel,60,45,0.506,102.2,0.000,1933.54,1966.88,2060.23,1773.50,-1.487,-1.072,-2.100,7.6,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Cu,copper,63,72,6.366,2.6,0.000,7033.19,7002.03,6868.71,7228.82,6.016,5.881,6.215,2.6,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,9506.96,9493.59,9493.59,9533.71,,,,0.2,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,As,arsenic,75,72,0.026,134.4,0.000,13.33,10.00,13.33,16.67,0.006,0.041,0.076,25.0,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Cd,cadmium,111,115,0.023,114.6,0.000,4.44,10.00,0.00,3.33,0.011,-0.040,-0.023,114.6,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,In,indium,115,,,,0.000,88308.50,88960.91,86893.57,89071.01,,,,1.4,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Sb,antimony,121,115,0.104,54.8,0.000,336.68,363.35,303.35,343.35,0.274,0.160,0.230,9.1,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Ba,barium,137,115,2.489,9.0,0.000,497.81,536.70,480.03,476.69,3.381,3.060,2.952,6.8,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.006,,0.000,6.67,6.67,6.67,6.67,-0.014,-0.013,-0.013,0.0,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Hg,mercury,201,209,0.000,852.8,0.000,6.67,6.67,6.67,6.67,0.016,0.017,0.018,0.0,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.001,,0.000,11.11,3.33,13.33,16.67,-0.011,0.008,0.014,62.5,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Pb,lead,208,209,-0.056,,0.000,356.68,363.35,353.35,353.35,-0.345,-0.346,-0.344,1.6,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,313186.95,319699.98,311455.34,308405.52,,,,1.9,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15764.04,16039.87,15849.73,15402.51,,,,2.1,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,2,Se,selenium,78,72,-0.085,,0.000,1.11,0.00,0.00,3.33,0.000,0.000,0.248,173.2,ug/L
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,2,In,indium,115,,,,0.000,239444.15,240684.29,240098.95,237549.22,,,,0.7,
ECO 11613/13,6/6/2022 下午 12:20:54,1,022SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-7,1.0,1.0,1,2,Sn,tin,118,115,-0.282,,0.000,203.34,213.34,203.35,193.34,-0.348,-0.362,-0.374,4.9,ug/L
ECO 11725/9,6/6/2022 下午 12:22:21,1,023SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-9-8,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,10197.41,10053.91,10207.49,10330.84,,,,1.4,
